frame_index	pts_seconds	enqueue_host_ns	proof_host_ns	proof_source	inferred_display_ns	ack2_host_ns
312	10.400000	163305373977375	163305374215208	catransaction-completed	163305373964166	0
313	10.433333	163305407300166	163305407384916	catransaction-completed	163305407293375	0
314	10.466667	163305440627041	163305440846750	catransaction-completed	163305440610041	0
315	10.500000	163305473985541	163305474243250	catransaction-completed	163305473969916	0
316	10.533333	163305507297708	163305507568250	catransaction-completed	163305507287500	0
317	10.566667	163305540634833	163305540882375	catransaction-completed	163305540621375	0
318	10.600000	163305573950500	163305574097708	catransaction-completed	163305573941708	0
319	10.633333	163305607307625	163305607544791	catransaction-completed	163305607296416	0
320	10.666667	163305640637500	163305640868583	catransaction-completed	163305640628416	0
321	10.700000	163305673965708	163305674219458	catransaction-completed	163305673954166	0
322	10.733333	163305707318041	163305707704458	catransaction-completed	163305707302583	0
323	10.766667	163305740630583	163305740839041	catransaction-completed	163305740619750	0
324	10.800000	163305773965916	163305774107750	catransaction-completed	163305773959083	0
325	10.833333	163305807278916	163305807373458	catransaction-completed	163305807273291	0
326	10.866667	163305840611291	163305840710416	catransaction-completed	163305840605500	0
327	10.900000	163305873945000	163305874010458	catransaction-completed	163305873940458	0
328	10.933333	163305907278416	163305907370416	catransaction-completed	163305907273708	0
329	10.966667	163305940609333	163305940696833	catransaction-completed	163305940605625	0
330	11.000000	163305973944041	163305974047500	catransaction-completed	163305973941000	0
331	11.033333	163306007303666	163306007408125	catransaction-completed	163306007295791	0
332	11.066667	163306040628041	163306040674000	catransaction-completed	163306040625333	0
333	11.100000	163306073950000	163306074102708	catransaction-completed	163306073938333	0
334	11.133333	163306107303916	163306107487708	catransaction-completed	163306107293500	0
335	11.166667	163306140620458	163306140872708	catransaction-completed	163306140609041	0
336	11.200000	163306173964166	163306174194791	catransaction-completed	163306173950166	0
337	11.233333	163306207285916	163306207478958	catransaction-completed	163306207277000	0
338	11.266667	163306240622541	163306240771500	catransaction-completed	163306240615125	0
339	11.300000	163306273959833	163306274056541	catransaction-completed	163306273956583	0
340	11.333333	163306307297208	163306307520625	catransaction-completed	163306307282791	0
341	11.366667	163306340634666	163306340920125	catransaction-completed	163306340621916	0
342	11.400000	163306373976500	163306374200625	catransaction-completed	163306373964916	0
343	11.433333	163306407309958	163306407540666	catransaction-completed	163306407297208	0
344	11.466667	163306440641041	163306440904666	catransaction-completed	163306440627708	0
345	11.500000	163306473970250	163306474139083	catransaction-completed	163306473963833	0
346	11.533333	163306507311625	163306507557750	catransaction-completed	163306507293583	0
347	11.566667	163306540621583	163306540752541	catransaction-completed	163306540616000	0
348	11.600000	163306573953875	163306574022750	catransaction-completed	163306573949500	0
349	11.633333	163306607285458	163306607376333	catransaction-completed	163306607283041	0
350	11.666667	163306640623791	163306640712791	catransaction-completed	163306640621125	0
351	11.700000	163306673972333	163306674057750	catransaction-completed	163306673962291	0
352	11.733333	163306707292666	163306707363333	catransaction-completed	163306707290333	0
353	11.766667	163306740616666	163306740779875	catransaction-completed	163306740606833	0
354	11.800000	163306773964208	163306774237875	catransaction-completed	163306773955166	0
355	11.833333	163306807310500	163306807605083	catransaction-completed	163306807297291	0
356	11.866667	163306840641208	163306840900666	catransaction-completed	163306840628041	0
357	11.900000	163306873974375	163306874179458	catransaction-completed	163306873963583	0
358	11.933333	163306907426250	163306907760666	catransaction-completed	163306907411250	0
359	11.966667	163306940642750	163306941183083	catransaction-completed	163306940633041	0
360	12.000000	163306973968625	163306974173000	catransaction-completed	163306973959375	0
361	12.033333	163307007295583	163307007585625	catransaction-completed	163307007287166	0
362	12.066667	163307040613833	163307040815625	catransaction-completed	163307040603958	0
363	12.100000	163307074003291	163307074231000	catransaction-completed	163307073992500	0
364	12.133333	163307107286083	163307107450250	catransaction-completed	163307107272708	0
365	12.166667	163307140626291	163307140863333	catransaction-completed	163307140610250	0
366	12.200000	163307173972833	163307174204375	catransaction-completed	163307173962083	0
367	12.233333	163307207319208	163307207561375	catransaction-completed	163307207305958	0
368	12.266667	163307240628250	163307240847625	catransaction-completed	163307240614208	0
369	12.300000	163307273963791	163307274175833	catransaction-completed	163307273949083	0
370	12.333333	163307307271791	163307307584750	catransaction-completed	163307307263666	0
371	12.366667	163307340632666	163307340891000	catransaction-completed	163307340618875	0
372	12.400000	163307373966375	163307374191958	catransaction-completed	163307373956000	0
373	12.433333	163307407287958	163307407620416	catransaction-completed	163307407280750	0
374	12.466667	163307440625500	163307440845708	catransaction-completed	163307440608833	0
375	12.500000	163307473975708	163307474219708	catransaction-completed	163307473963125	0
376	12.533333	163307507299000	163307507566666	catransaction-completed	163307507287916	0
377	12.566667	163307540631000	163307540902875	catransaction-completed	163307540619500	0
378	12.600000	163307573972375	163307574200333	catransaction-completed	163307573961500	0
379	12.633333	163307607291833	163307607567791	catransaction-completed	163307607281000	0
380	12.666667	163307640640625	163307640889791	catransaction-completed	163307640627166	0
381	12.700000	163307673978458	163307674244416	catransaction-completed	163307673966416	0
382	12.733333	163307707296791	163307707579166	catransaction-completed	163307707285083	0
383	12.766667	163307740620166	163307740844375	catransaction-completed	163307740610958	0
384	12.800000	163307773973208	163307774422541	catransaction-completed	163307773960541	0
385	12.833333	163307807260916	163307807465791	catransaction-completed	163307807253166	0
386	12.866667	163307840631125	163307840906833	catransaction-completed	163307840618750	0
387	12.900000	163307873958083	163307874272750	catransaction-completed	163307873945416	0
388	12.933333	163307907284833	163307907496375	catransaction-completed	163307907275333	0
