frame_index	pts_seconds	enqueue_host_ns	proof_host_ns	proof_source	inferred_display_ns	ack2_host_ns
811	27.033333	163259745071750	163259769553541	drawable-presented	163259744961250	0
812	27.066667	163259778498250	163259802886958	drawable-presented	163259778300458	0
813	27.100000	163259811766625	163259836220333	drawable-presented	163259811616750	0
814	27.133333	163259845108875	163259869553666	drawable-presented	163259844968541	0
815	27.166667	163259878499208	163259902887041	drawable-presented	163259878289000	0
816	27.200000	163259911728625	163259936220458	drawable-presented	163259911620208	0
817	27.233333	163259945201583	163259969553833	drawable-presented	163259944991500	0
818	27.266667	163259978579125	163260002887250	drawable-presented	163259978278333	0
819	27.300000	163260011710125	163260036220666	drawable-presented	163260011623208	0
820	27.333333	163260045070166	163260069553958	drawable-presented	163260044960750	0
821	27.366667	163260078358458	163260102887375	drawable-presented	163260078296583	0
822	27.400000	163260111834875	163260136220750	drawable-presented	163260111664500	0
823	27.433333	163260145212500	163260169554125	drawable-presented	163260144960833	0
824	27.466667	163260178425083	163260202887458	drawable-presented	163260178300000	0
825	27.500000	163260211723458	163260236220833	drawable-presented	163260211612958	0
826	27.533333	163260245038833	163260269554250	drawable-presented	163260244944958	0
827	27.566667	163260278591333	163260302887625	drawable-presented	163260278295208	0
828	27.600000	163260311693458	163260336220958	drawable-presented	163260311639375	0
829	27.633333	163260345173208	163260369554416	drawable-presented	163260344958875	0
830	27.666667	163260378527208	163260402887750	drawable-presented	163260378301833	0
831	27.700000	163260411747250	163260436221083	drawable-presented	163260411674500	0
832	27.733333	163260445208625	163260469554458	drawable-presented	163260444992791	0
833	27.766667	163260478457666	163260502887833	drawable-presented	163260478289750	0
834	27.800000	163260512037416	163260536221208	drawable-presented	163260511635250	0
835	27.833333	163260545155958	163260569554625	drawable-presented	163260544957750	0
836	27.866667	163260578352708	163260602888000	drawable-presented	163260578284500	0
837	27.900000	163260611661666	163260636221458	drawable-presented	163260611612833	0
838	27.933333	163260645059750	163260669554708	drawable-presented	163260644951208	0
839	27.966667	163260678349833	163260702888166	drawable-presented	163260678290750	0
